n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
89,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.022150320634659,-0.0590323172836985,-0.0227796051743339,0.0,3,0.1220140856490643,-52.705197049999995,-55.950513879999995,-26.59157757,0.031979285430000004,0.05603872501,0.02607972964
90,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0221767529981848,-0.0591027615763998,-0.0228067884740646,0.0,3,0.12249672453712535,-53.86970665,-55.002854850000006,-26.523814809999998,0.032313322910000004,0.05595910547,0.0261141963
91,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0222031853617106,-0.0591732058691012,-0.0228339717737953,0.0,3,0.12297704861119942,-55.04010503000001,-54.074363510000005,-26.46343616,0.032625802780000004,0.05585877345,0.02613503193
92,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0222296177252365,-0.0592436501618025,-0.022861155073526,0.0,3,0.1234677893516642,-56.20944554,-53.083533319999994,-26.38624073,0.03296311197,0.05575831963,0.026162891400000002
93,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0222560500887623,-0.0593140944545038,-0.0228883383732567,0.0,3,0.12397241898156978,-57.37572099,-52.01921762,-26.28880487,0.03333182623,0.05565853713,0.02619998683
94,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0222824824522882,-0.0593845387472051,-0.0229155216729874,0.0,3,0.12447473379610864,-58.57371401,-50.96063306,-26.204214630000003,0.0336748949,0.055533876610000005,0.02622041671
95,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.022308914815814,-0.0594549830399064,-0.0229427049727181,0.0,3,0.12499325231545501,-59.700174530000005,-49.82775887,-26.07576978,0.03407453371,0.05542299306,0.0262633451
96,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0223353471793399,-0.0595254273326077,-0.0229698882724489,0.0,3,0.12550598379638458,-60.93405716,-48.70220887000001,-25.98690236,0.034416475530000004,0.05526919743,0.02627271488
97,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0223617795428657,-0.059595871625309,-0.0229970715721796,0.0,3,0.12603491898212169,-62.1059926,-47.50439377,-25.85827503,0.03480936297,0.055123934549999996,0.02630103515
98,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0223882119063916,-0.0596663159180103,-0.0230242548719103,0.0,3,0.12658121527759014,-63.22661808,-46.22284991000001,-25.69081405,0.03525638436,0.05498353928,0.02634773327
99,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0224146442699174,-0.0597367602107116,-0.023051438171641,0.0,3,0.12711593750036423,-64.45872957,-44.97609786,-25.571724170000003,0.03562262637,0.05479488414000001,0.026352615109999998
100,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0224410766334433,-0.0598072045034129,-0.0230786214713717,0.0,3,0.12767380787128652,-65.61192382,-43.6309598,-25.40071778,0.036061114070000004,0.0546162361,0.026383524029999997
101,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0224675089969691,-0.0598776487961143,-0.0231058047711024,0.0,3,0.1282374652778661,-66.81048127,-42.23142019,-25.23265358,0.03649245553,0.05441295662,0.026403380259999998
102,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.022493941360495,-0.0599480930888156,-0.0231329880708331,0.0,3,0.12881732638925314,-67.96887326,-40.76368945,-25.03433679,0.03696123392,0.054202722210000005,0.026432829569999997
103,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0225203737240208,-0.0600185373815169,-0.0231601713705638,0.0,3,0.12939950231462718,-69.13053212,-39.28307884,-24.83486421,0.03741639959,0.053971020019999996,0.026451479349999998
104,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0225468060875466,-0.0600889816742182,-0.0231873546702945,0.0,3,0.1300048263895291,-70.24545196,-37.68958001,-24.59213903,0.037935177630000004,0.05373193176,0.02648740725
105,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0225732384510725,-0.0601594259669195,-0.0232145379700252,0.0,3,0.13060667824138095,-71.39741004000001,-36.111780939999996,-24.3673311,0.038405573309999996,0.053461781029999995,0.02649883296
106,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0225996708145983,-0.0602298702596208,-0.0232417212697559,0.0,3,0.13123167824138093,-72.50743068,-34.41597388,-24.10023613,0.03893700715,0.05317826244,0.02652493791
107,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0226261031781242,-0.0603003145523221,-0.0232689045694866,0.0,3,0.13185667824138095,-73.63976052,-32.72558946,-23.843485599999998,0.03942904036,0.05286651331,0.02653062647
108,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.02265253554165,-0.0603707588450234,-0.0232960878692174,0.0,3,0.13249903935249205,-74.75344577,-30.941012689999997,-23.55889142,0.039953372370000004,0.05253263704,0.02653962473
109,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0226789679051759,-0.0604412031377248,-0.0233232711689481,0.0,3,0.13316570601943467,-75.84439582,-29.04357369,-23.24103347,0.04051909032,0.05217275977,0.02655357467
110,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0227054002687017,-0.0605116474304261,-0.0233504544686788,0.0,3,0.1338404745374013,-76.88400648,-27.117355739999997,-22.899806669999997,0.04109747063,0.05179198086,0.02656642358
111,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0227318326322276,-0.0605820917231274,-0.0233776377684095,0.0,3,0.1345488078712865,-77.89537777,-25.02408579,-22.51159162,0.04174207719,0.05137437281999999,0.02658849901
112,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0227582649957534,-0.0606525360158287,-0.0234048210681402,0.0,3,0.13525366898212168,-78.93790892,-22.94597665,-22.139782869999998,0.04232439306,0.05092413729,0.02658282872
