n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
198,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049601360885217,-0.0646439428714782,-0.0391935619714819,0.0,3,1.9195684837963845,-65.9196427,-39.06784992,-28.330643060000003,0.06946197005,0.03141692422,-0.01710744915
199,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049653738246237,-0.0647122046907723,-0.0392349490485374,0.0,3,1.9102015856487882,-80.71743653,34.06756746,-8.835183078,0.07106248014,0.003189221257,-0.02814698526
200,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049706115607256,-0.0647804665100663,-0.0392763361255928,0.0,3,1.9381761226858254,6.263097541,36.8589671,-51.57929859,0.02543667375,-0.07605834222999999,0.002872082192
201,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049758492968275,-0.0648487283293604,-0.0393177232026482,0.0,1,190.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049810870329294,-0.0649169901486545,-0.0393591102797036,0.0,2,72.97259973379612,-254.9270693,312.8486576,-3.0475503350000004,0.1322918929,-0.22334202860000002,0.050702725639999995
203,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049863247690314,-0.0649852519679485,-0.039400497356759,0.0,3,21.84719001157416,-50.260119,-56.718761459999996,-27.67534708,0.02770086822,-0.008234788273,0.05800050925
204,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049915625051333,-0.0650535137872426,-0.0394418844338145,0.0,3,27.32835089120462,-6.771157368000001,6.534524375,57.118919569999996,0.04495683708,-0.03332189678,-0.030335691109999997
205,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0049968002412352,-0.0651217756065367,-0.0394832715108699,0.0,3,5.637038391203515,-16.79398272,38.92969288,49.86988937,0.07705710933,-0.0008783050715,-0.02197878383
206,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050020379773371,-0.0651900374258307,-0.0395246585879253,0.0,3,4.3821923263895295,-76.09911622,-33.96798307,-19.39152433,0.07135933423,0.01955497327,-0.02146584476
207,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050072757134391,-0.0652582992451248,-0.0395660456649807,0.0,3,12.526113622685273,-10.6508562,-44.10347562,48.56613203,-0.02370707486,-0.06548458774,-0.03788477559
208,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005012513449541,-0.0653265610644189,-0.0396074327420361,0.0,0,3000.0,2296.63937363,2301.02969033,-177.935710072,0.05321264202,-0.1342488071,0.01807983484
209,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050177511856429,-0.0653948228837129,-0.0396488198190915,0.0,3,61.40306038194509,24.181807669999998,-71.90517251,25.883848899999997,0.0203864096,0.056472709180000004,0.02840883496
210,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050229889217448,-0.065463084703007,-0.039690206896147,0.0,3,6.141316168981569,38.059021619999996,34.45388173,46.44559646,0.047893231810000006,-0.056785579180000004,-0.032752461579999996
211,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050282266578468,-0.0655313465223011,-0.0397315939732024,0.0,1,2436.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050334643939487,-0.0655996083415951,-0.0397729810502578,0.0,1,786.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050387021300506,-0.0656678701608892,-0.0398143681273132,0.0,3,3.3827201041675825,-47.38086079,71.60040151999999,2.305903021,0.05880011552,-0.03166450764,-0.03693347961
214,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050439398661525,-0.0657361319801832,-0.0398557552043686,0.0,3,3.385097418982122,-34.343674310000004,-77.19988031,-7.671576429000001,0.061106863000000004,0.03548111724,-0.0287702181
215,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050491776022545,-0.0658043937994773,-0.0398971422814241,0.0,3,5.806665706019159,85.18606017,5.294400935,-17.24573815,-0.06754463911,-0.03270258878,-0.025574535279999998
216,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050544153383564,-0.0658726556187714,-0.0399385293584795,0.0,3,3.6500650115738864,-68.82804374999999,2.529135507,36.68671234,0.07250477355,0.03431782446,0.010509132590000001
217,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050596530744583,-0.0659409174380654,-0.0399799164355349,0.0,3,7.138642557870458,26.47531914,24.114163899999998,52.3899504,0.053462359890000005,-0.04245464278,-0.04545134849
218,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050648908105602,-0.0660091792573595,-0.0400213035125903,0.0,3,29.220313854166477,-25.36012095,74.60309932,21.49696486,0.057564330110000006,-0.04957571541,0.024097660610000002
219,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050701285466621,-0.0660774410766536,-0.0400626905896457,0.0,3,3.350008298611199,38.01727399,-76.4270056,2.1143879279999998,0.04794941039,0.03460291643,-0.049054674269999994
220,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050753662827641,-0.0661457028959476,-0.0401040776667012,0.0,3,2.834923807871011,-21.73910009,49.1903579,44.57886596,0.02552002907,-0.057215154330000004,-0.05207712109
221,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005080604018866,-0.0662139647152417,-0.0401454647437566,0.0,3,1.7812710300929568,59.282099099999996,16.8036809,41.525496649999994,-0.002501945632,-0.06857162741,-0.04624799874
222,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050858417549679,-0.0662822265345357,-0.040186851820812,0.0,3,6.96809278935194,-69.17203693,9.367912932000001,35.87490182,-0.0158659351,-0.02170391805,-0.08329902962
223,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050910794910698,-0.0663504883538298,-0.0402282388978674,0.0,3,3.63126524305592,-31.79934408,-25.83069374,50.76565345,-0.05234696757,0.05896318292,-0.024981666050000004
224,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0050963172271718,-0.0664187501731239,-0.0402696259749228,0.0,3,9.839106678241105,-77.37958305000001,12.205208729999999,27.64888096,-0.03204603591,-0.02778530584,-0.05548519289
225,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051015549632737,-0.0664870119924179,-0.0403110130519783,0.0,3,2.005363622685825,76.99415492,-1.051783839,-29.255820370000002,-0.04708501315,0.02090100194,0.032819092790000004
226,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051067926993756,-0.066555273811712,-0.0403524001290337,0.0,3,1.4235707986120272,-60.0138196,-62.42639824,-3.862160495,0.06638749068,0.02831105601,-0.029228142720000003
227,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051120304354775,-0.0666235356310061,-0.0403937872060891,0.0,3,1.420032604167031,-82.35228902,28.280137479999997,11.37244546,0.07050187394,4.8905363199999996e-05,-0.0352425994
228,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051172681715795,-0.0666917974503001,-0.0404351742831445,0.0,3,1.45049093750064,-3.08662936,56.9554673,-42.406060829999994,0.02922812613,-0.07520859262,-0.0137753934
229,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051225059076814,-0.0667600592695942,-0.0404765613601999,0.0,2,122.04500945601887,63.652500870000004,302.82022870000003,-191.1268321,-0.1350670991,-0.1466708685,0.23525309390000002
230,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051277436437833,-0.0668283210888883,-0.0405179484372554,0.0,2,141.6860395486115,-71.02468885,-312.7630676,-181.86599600000002,0.10450283040000001,0.1608505713,0.2621928694
231,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051329813798852,-0.0668965829081823,-0.0405593355143108,0.0,3,81.87110320601889,59.88196235,35.63734915,35.15646779,0.061435953630000005,-0.042150085739999996,-0.05107697839
232,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051382191159872,-0.0669648447274764,-0.0406007225913662,0.0,1,2652.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051434568520891,-0.0670331065467705,-0.0406421096684216,0.0,3,5.31771547453685,-85.51647247000001,23.74978039,4.175998232,0.06873585936,0.021333417419999997,-0.03182932856
234,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005148694588191,-0.0671013683660645,-0.040683496745477,0.0,3,4.227948113426014,67.06739981,22.286515800000004,34.8985972,0.02144935415,-0.06253897848000001,-0.04885194018
235,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051539323242929,-0.0671696301853586,-0.0407248838225324,0.0,3,11.812390243056472,67.38019876,45.45490196,-21.80203114,0.0204747187,0.02004351282,0.07419301961000001
236,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051591700603949,-0.0672378920046526,-0.0407662708995879,0.0,3,5.914416863425738,26.70072356,-32.745641989999996,-50.14724393,0.01921886272,0.06992251508,0.04080828969
237,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051644077964968,-0.0673061538239467,-0.0408076579766433,0.0,3,21.610716631945085,-32.75014482,77.11106384,10.242145749999999,-0.001176407099,-0.05588369355,-0.039583818119999996
238,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051696455325987,-0.0673744156432408,-0.0408490450536987,0.0,3,3.8983161689823977,-83.95206249,29.09568889,1.4104459159999998,0.07224996467,-0.0015959811300000001,-0.031607663769999995
239,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051748832687006,-0.0674426774625348,-0.0408904321307541,0.0,2,6.4604122337961085,334.31062360000004,-207.1459324,77.77930133,-0.0654730746,0.09808702013,-0.0679823287
240,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051801210048025,-0.0675109392818289,-0.0409318192078095,0.0,3,181.98194695601862,31.30606281,-20.743135940000002,-51.94474511000001,0.02268173915,-0.02806769499,0.06368705788
241,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051853587409045,-0.0675792011011229,-0.040973206284865,0.0,3,6.864581215278142,-64.01442460999999,48.89513189,-22.520236559999997,0.06910291121,-0.0309891378,-0.023540734259999998
242,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051905964770064,-0.067647462920417,-0.0410145933619204,0.0,3,8.853470104167032,10.14956182,31.27323349,-53.010829130000005,0.01478110453,-0.08046378956,0.003135408917
243,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0051958342131083,-0.0677157247397111,-0.0410559804389758,0.0,3,8.809014085648512,-16.12635675,-82.60374317,-6.240374153,0.06284597697,0.03103110148,-0.03199293483
244,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052010719492102,-0.0677839865590052,-0.0410973675160312,0.0,3,21.8774342245374,-60.65934784,-56.94506698,-16.81835873,0.03683874193,0.03131291675,0.03960771993
245,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052063096853122,-0.0678522483782992,-0.0411387545930866,0.0,2,7.380839317130547,403.50281540000003,40.97798766,38.77220607,-0.1369118379,0.014788026709999999,0.06227796477
246,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052115474214141,-0.0679205101975933,-0.0411801416701421,0.0,3,2.419649502314903,-73.71114333999999,-47.89852354,-0.8900160015999999,0.07046757174,0.02120046667,-0.030006162500000003
247,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005216785157516,-0.0679887720168873,-0.0412215287471975,0.0,1,286.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052220228936179,-0.0680570338361814,-0.0412629158242529,0.0,3,20.906668020833145,-49.621284859999996,20.2177804,45.81573116,-0.03380647741,0.02531349674,-0.06704313693
249,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052272606297199,-0.0681252956554755,-0.0413043029013083,0.0,1,119.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052324983658218,-0.0681935574747695,-0.0413456899783637,0.0,0,3000.0,342.661745846,20876.6226632,-5709.248507169999,0.01780613318,0.026237651469999998,0.0026054819909999997
251,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052377361019237,-0.0682618192940636,-0.0413870770554192,0.0,1,194.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052429738380256,-0.0683300811133577,-0.0414284641324746,0.0,3,3.796198113426842,70.5296648,29.495331710000002,29.04764392,-0.009028946203,-0.0694625603,-0.043959489420000004
253,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052482115741276,-0.0683983429326517,-0.04146985120953,0.0,3,3.421087002315455,-82.63557762,28.07934657,-10.4780018,0.07533835143,-0.005004748903,-0.02737959011
254,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052534493102295,-0.0684666047519458,-0.0415112382865854,0.0,3,72.50359741898184,16.70327307,-10.65860134,56.00678774,0.042594844070000006,-0.031621523979999996,-0.05881497788
255,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052586870463314,-0.0685348665712398,-0.0415526253636408,0.0,3,4.874108993056471,-28.354084309999998,74.34912666999999,-20.32674169,-0.04378249342,-0.06238834025,-0.02348284756
256,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052639247824333,-0.0686031283905339,-0.0415940124406963,0.0,2,19.00235552083425,398.2874775,-38.096298350000005,-62.586872469999996,-0.10394533909999999,0.05682727663,0.02614246493
257,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052691625185352,-0.068671390209828,-0.0416353995177517,0.0,3,11.587902974537402,68.89793073,-40.18475202,24.397903019999998,-0.02333831677,0.0330296201,-0.07133405904
258,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052744002546372,-0.068739652029122,-0.0416767865948071,0.0,3,13.32985552083425,15.37852073,-24.56805683,-54.07243283,-0.06081175986,0.02694807409,0.049459110400000006
259,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052796379907391,-0.0688079138484161,-0.0417181736718625,0.0,3,23.249293020833974,9.435347409,77.5690776,-21.9715814,-0.0469561001,-0.043040884,0.04998564867
260,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005284875726841,-0.0688761756677102,-0.0417595607489179,0.0,3,7.233089317130269,61.03578192,32.3706623,35.81115755,0.02970929361,-0.04573855653,-0.06264754911999999
261,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052901134629429,-0.0689444374870042,-0.0418009478259734,0.0,2,13.630818483796384,383.87016819999997,-105.3957927,-69.08212161,-0.03811958366,0.08160446030999999,0.0149188699
262,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0052953511990449,-0.0690126993062983,-0.0418423349030288,0.0,0,3000.0,-2731.7791891,-4657.0650380100005,-239.67407419800003,-0.04667878966,0.057537851529999996,-0.01603947781
263,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053005889351468,-0.0690809611255924,-0.0418837219800842,0.0,3,3.936070798612027,-47.034028719999995,58.35615081,-28.556865910000003,0.05747013265,-0.05325708325,-0.0227585008
264,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053058266712487,-0.0691492229448864,-0.0419251090571396,0.0,3,13.316144872685825,-51.78312348,-64.39079192999999,-16.71419265,0.04084355084,0.02705995928,0.0618638345
265,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053110644073506,-0.0692174847641805,-0.041966496134195,0.0,1,916.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053163021434526,-0.0692857465834745,-0.0420078832112504,0.0,3,3.949113622685825,-18.20749333,42.698917970000004,-48.20665013,0.02243208084,-0.08104730893999999,-0.007540878228
267,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053215398795545,-0.0693540084027686,-0.0420492702883059,0.0,3,3.9270974189815697,-49.79737685,66.96253217,-14.34207064,0.054411716539999995,-0.05039761041,-0.03087505754
268,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053267776156564,-0.0694222702220627,-0.0420906573653613,0.0,3,3.914280289352216,-81.1968097,33.52787268,7.851368257000001,0.06909517786000001,-0.02034692444,-0.03593403908
269,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053320153517583,-0.0694905320413567,-0.0421320444424167,0.0,3,3.909325428240829,-86.46085533,3.4648614550000003,14.66160061,0.07190619801999999,-0.007587838795,-0.037208547030000004
270,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053372530878603,-0.0695587938606508,-0.0421734315194721,0.0,3,3.9074515856485124,-83.14822484,-21.44407564,15.38291581,0.0723332348,9.632701803e-05,-0.03749822542
271,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053424908239622,-0.0696270556799449,-0.0422148185965275,0.0,3,3.9076321412043438,-81.78541521,-26.62641789,14.665612340000001,0.07216206934,0.001397453675,-0.03744998679
272,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053477285600641,-0.0696953174992389,-0.042256205673583,0.0,3,3.907069641204068,-81.727687,-24.32475101,16.29019341,0.07241201206999999,0.0005339330399,-0.03801202189
273,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005352966296166,-0.069763579318533,-0.0422975927506384,0.0,3,3.907251354167583,-80.40148686,-29.11510839,15.66573422,0.07236939089,0.001692662304,-0.03791306748
274,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005358204032268,-0.069831841137827,-0.0423389798276938,0.0,3,3.90991686342629,-67.73845938000001,-54.33954079,6.701839695,0.07183595941,0.007704663388000001,-0.03611232514
275,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053634417683699,-0.0699001029571211,-0.0423803669047492,0.0,2,8.11624903935249,-250.4989133,-285.6192724,-103.8258624,0.1285508367,0.07786595191,0.05642534727
276,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053686795044718,-0.0699683647764152,-0.0424217539818046,0.0,3,93.67821315972203,-80.91176521,-22.942082610000003,18.598098540000002,0.08544713956000001,0.02368358639,-0.03626509166
277,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053739172405737,-0.0700366265957092,-0.0424631410588601,0.0,3,17.69873167824138,-12.09381535,50.10355091,-45.57894676,0.02975754693,0.0409676682,0.06916511174000001
278,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053791549766756,-0.0701048884150033,-0.0425045281359155,0.0,3,55.222643715278416,46.84078413,32.529796839999996,43.62950994,-0.001962322655,-0.0885683883,-0.03706573923
279,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053843927127776,-0.0701731502342974,-0.0425459152129709,0.0,2,13.04449903935194,-88.89289679,382.3562064,-61.679335,-0.041212146719999995,-0.07752026602,0.08853115347
280,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053896304488795,-0.0702414120535914,-0.0425873022900263,0.0,3,12.655725891203792,48.595826020000004,-54.47255926,30.92251826,0.04762216986,0.03291111351,-0.060367959859999994
281,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0053948681849814,-0.0703096738728855,-0.0426286893670817,0.0,3,6.841107835648237,-68.11431537,-40.20016409,25.268048640000004,0.06562764498,0.02857764468,-0.041639470469999995
282,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054001059210833,-0.0703779356921796,-0.0426700764441371,0.0,3,3.4036853819450847,-78.60844586,-24.1887624,21.87877478,0.07201576198,0.01379114843,-0.03965267901
283,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054053436571853,-0.0704461975114736,-0.0427114635211926,0.0,3,7.548251354167307,-29.42392878,-69.0554635,27.21575163,-0.0076448116919999995,0.047670559810000006,-0.06591590916000001
284,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054105813932872,-0.0705144593307677,-0.042752850598248,0.0,3,6.4052027430564715,-11.203302630000001,44.921903439999994,-48.16422934,0.04918845366,-0.06898552773,-0.005874123606
285,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054158191293891,-0.0705827211500618,-0.0427942376753034,0.0,2,3.584725891204068,235.52960449999998,-287.37271450000003,-119.1496843,0.031540491739999996,0.1024177342,-0.001689008502
286,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005421056865491,-0.0706509829693558,-0.0428356247523588,0.0,3,7.2330742708331455,81.02601931,23.534301879999997,18.42333694,0.01679541985,-0.05133907384,-0.0635376632
287,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005426294601593,-0.0707192447886499,-0.0428770118294143,0.0,3,3.3218335300932327,80.17725166,26.92972459,17.70345329,-0.004218889027,-0.06581796043,-0.05290507036
288,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054315323376949,-0.070787506607944,-0.0429183989064697,0.0,3,140.86711709490805,4.5794642770000005,-74.54483723999999,-26.912148579999997,0.006154275434999999,0.07356022157,0.040971311229999995
289,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054367700737968,-0.070855768427238,-0.0429597859835251,0.0,3,6.786862465278418,8.336275488,-33.18206321,52.60898186,0.05101710025,-0.002084794157,-0.0690636019
290,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054420078098987,-0.0709240302465321,-0.0430011730605805,0.0,3,1.9639897800926809,8.790710827,25.03087145,-54.61850799,0.06544164419000001,0.03572988272,0.04345153393
291,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054472455460007,-0.0709922920658261,-0.0430425601376359,0.0,1,823.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054524832821026,-0.0710605538851202,-0.0430839472146913,0.0,2,9.375166863426566,-356.9436277,-195.2529423,14.504111720000001,0.03152591784,0.006336684743,0.1397854088
293,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054577210182045,-0.0711288157044143,-0.0431253342917468,0.0,2,5.511603206019434,292.985175,247.9077947,-97.60960798,-0.09222746056,-0.007517943627,0.1134875561
294,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054629587543064,-0.0711970775237083,-0.0431667213688022,0.0,3,0.9325534374998123,-23.93761012,-77.09279138,17.791071690000003,0.06800078759,0.014250203029999998,-0.04623186037
295,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054681964904084,-0.0712653393430024,-0.0432081084458576,0.0,3,0.9281726504627753,-60.19200086,-24.7783843,39.06134521,0.07191716943,-0.0004268909866,-0.04953189937
296,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054734342265103,-0.0713336011622965,-0.043249495522913,0.0,3,0.9319353819445327,-60.53272489,28.0428998,37.70356701,0.06842577962,-0.02158881381,-0.04948423447
297,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054786719626122,-0.0714018629815905,-0.0432908825999684,0.0,3,0.9416900115749902,-39.96043325,68.5693997,21.59167923,0.053809863890000004,-0.04619514863,-0.04548437777
298,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054839096987141,-0.0714701248008846,-0.0433322696770239,0.0,3,0.9593809837972125,-12.27622392,81.96319883,-11.43618447,0.025300238899999997,-0.07031127916,-0.03644651635
299,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005489147434816,-0.0715383866201786,-0.0433736567540793,0.0,3,0.9934990393522161,-28.69800558,-5.302968235,-54.33576757,-0.03022569851,-0.08109747671999999,0.014704902019999999
300,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005494385170918,-0.0716066484394727,-0.0434150438311347,0.0,2,83.01759278935278,-244.7660179,8.798291222,-242.44115839999998,0.3288586456,-0.06526341706,0.1930315718
301,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0054996229070199,-0.0716749102587668,-0.0434564309081901,0.0,2,37.739885613425734,-380.4722572,116.5611233,69.16898916,-0.0062746450180000005,-0.06420589532,0.009753045927
302,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055048606431218,-0.0717431720780608,-0.0434978179852455,0.0,3,20.172184224537126,43.39220872,-32.17391211,-45.273947820000004,-0.01467855228,0.04259285856,0.07294755635
303,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055100983792237,-0.0718114338973549,-0.043539205062301,0.0,3,65.12480112268555,-43.165627240000006,-62.566730559999996,-26.87412487,0.01895506184,-0.028081599239999998,0.06696104937
304,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055153361153257,-0.071879695716649,-0.0435805921393564,0.0,3,10.359269872685825,-65.23746734000001,-3.7886287879999996,-39.26092275,0.05145678745,0.01197883649,0.06643939968
305,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055205738514276,-0.071947957535943,-0.0436219792164118,0.0,3,19.478854363426844,-39.76902711,-18.17484336,-49.94300928,0.023810226270000002,0.023762409039999998,0.08151509775999999
306,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055258115875295,-0.0720162193552371,-0.0436633662934672,0.0,3,26.870775659723137,-38.3462908,-17.32933683,-50.585141590000006,0.002992383541,-0.0454753258,0.06764509633
307,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055310493236314,-0.0720844811745312,-0.0437047533705226,0.0,3,70.05135783564852,35.31068095,-65.26474992,-28.61799883,0.07358846124,-0.02440067897,0.07475143451
308,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055362870597334,-0.0721527429938252,-0.043746140447578,0.0,3,20.501627511573886,-21.941935979999997,72.8915217,25.41735325,-0.0218249753,0.02954944189,-0.0852110082
309,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055415247958353,-0.0722210048131193,-0.0437875275246335,0.0,3,17.426518715277865,-57.42307619,-33.92762975,-37.54819135,0.02000879832,-0.042150019319999996,0.06489711855000001
310,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055467625319372,-0.0722892666324133,-0.0438289146016889,0.0,3,119.03372473379666,-30.47070144,-15.70952031,52.98353001,0.02293869597,-0.0862781748,-0.019109916010000002
311,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055520002680391,-0.0723575284517074,-0.0438703016787443,0.0,3,4.42855806713027,-70.79293414,49.861091880000004,-9.074690076000001,0.07034132579999999,-0.03221143137,-0.03197103903
312,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055572380041411,-0.0724257902710015,-0.0439116887557997,0.0,1,237.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.005562475740243,-0.0724940520902955,-0.0439530758328551,0.0,3,4.943698113426842,13.51018474,27.563369010000002,-53.653462600000005,0.01088122825,-0.08658220032,-0.0008049102155
314,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0055677134763449,-0.0725623139095896,-0.0439944629099106,0.0,2,16.22887982638898,-365.06734969999997,176.9797021,-30.141099869999998,0.001988445147,-0.07109936182,0.03532150965
