n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal,v_mag,target
329,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.028494087880862,-0.0759389475320132,-0.029303597109704,0.0,3,3.906125196759348,-79.11816085000001,13.43821956,25.26627439,0.08169036432,-0.001738393182,-0.03155229986,0.08623999999999997,0
330,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0285205202443879,-0.0760093918247145,-0.0293307804094347,0.0,3,3.905826585648788,-71.47828514,-39.18171202,21.86115416,0.08039375422,0.0143243706399999,-0.03019791375,0.08631999999999997,0
331,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0285469526079137,-0.0760798361174158,-0.0293579637091654,0.0,3,3.90731848379666,-66.72981942999999,-48.73244829,19.05787026,0.0798472860099999,0.01697152338,-0.0294644342899999,0.08639999999999994,0
332,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0285733849714396,-0.0761502804101171,-0.0293851470088961,0.0,3,3.915783761574162,-65.44018369999999,53.43604221,14.58486463,0.07883950192,-0.01902872761,-0.02974467081,0.08647999999999993,0
333,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0285998173349654,-0.0762207247028184,-0.0294123303086268,0.0,2,60.44553028935221,-375.3892781,117.4857656,-80.81192016,0.1159326989,-0.1336855139,0.09575512172,0.08655999999999991,0
334,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0286262496984912,-0.0762911689955197,-0.0294395136083575,0.0,3,5.006926122685825,-48.88971567,-30.17564485,-43.56268778,-0.04978016296,-0.05597384296,0.05041484449,0.08663999999999988,0
335,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0286526820620171,-0.076361613288221,-0.0294666969080883,0.0,3,4.991828900463879,13.76443104,-6.585189427,-56.59696242,-0.03205977494,-0.0771289743,0.0275452466899999,0.08671999999999992,0
336,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0286791144255429,-0.0764320575809223,-0.029493880207819,0.0,3,13.967558067130549,-1.26743652,27.299574550000003,-54.39864822,-0.04698654521,-0.06356274485,0.03986503836,0.08679999999999989,0
337,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0287055467890688,-0.0765025018736236,-0.0295210635075497,0.0,3,49.501391400463056,-55.29503567,-66.19409985,-3.404815794,0.0656427696,0.05687317393,-0.0292494908199999,0.08687999999999992,0
338,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0287319791525946,-0.076572946166325,-0.0295482468072804,0.0,3,19.846250196760177,32.00601634,-70.18432657,-24.532277680000004,-0.0604947544399999,-0.0182126813699999,0.0598375766399999,0.08695999999999997,0
339,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0287584115161205,-0.0766433904590263,-0.0295754301070111,0.0,3,62.08340876157499,13.99641264,67.39377479,-33.48046926,0.1222051136,-0.05431972112,0.0611409209899999,0.08703999999999996,0
340,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0287848438796463,-0.0767138347517276,-0.0296026134067418,0.0,3,3.439063854166479,-84.08555795000001,28.40684626,-0.1371395501,0.08219805441,-0.01674866944,-0.0233889509499999,0.08711999999999995,0
341,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0288112762431722,-0.0767842790444289,-0.0296297967064725,0.0,3,6.422965474537126,82.82496031000001,-26.66370978,-11.57427942,-0.07748544495,0.01301737659,0.01072367121,0.08719999999999994,0
342,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.028837708606698,-0.0768547233371302,-0.0296569800062032,0.0,2,51.02708237268583,-184.4792918,350.6406121,-52.99284741,0.1577895098,-0.2778340741,0.01383852523,0.08727999999999991,0
343,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0288641409702239,-0.0769251676298315,-0.0296841633059339,0.0,2,617.7142050578708,103.9862355,-307.7964997,-176.9282978,-0.5436203465,-0.1815965533,0.3098912118,0.08735999999999992,0
344,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0288905733337497,-0.0769956119225328,-0.0297113466056646,0.0,2,50.18508468750037,-330.5105517,165.3518046,127.6671554,0.1273312329,-0.1643539788,-0.1364049362,0.0874399999999999,0
345,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0289170056972755,-0.0770660562152341,-0.0297385299053953,0.0,3,17.96729070601916,64.80293049,24.37520342,36.00748292,0.008885334731,-0.08924328593,0.0004837006387,0.08751999999999986,0
346,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0289434380608014,-0.0771365005079355,-0.029765713205126,0.0,3,7.900869409722034,9.73004978,-45.17762558,-48.15272584,0.08587124223,0.01720640661,0.02328466068,0.08759999999999996,0
347,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0289698704243272,-0.0772069448006368,-0.0297928965048568,0.0,2,9.51765413194481,-103.7676374,-387.1288518,-11.33466123,0.03896189092,0.005923744982,-0.1406406493999999,0.08767999999999998,0
348,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0289963027878531,-0.0772773890933381,-0.0298200798045875,0.0,3,2.4581726504627754,-32.36536399,77.78907785,-8.440505549,0.05866009495,-0.0594477328,-0.02393138028,0.08775999999999998,0
349,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0290227351513789,-0.0773478333860394,-0.0298472631043182,0.0,3,261.63892149305593,-28.36068827,-79.94750856,-3.660141825,-0.08574753414,0.07405899455,-0.06719309673,0.08783999999999995,0
350,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0290491675149048,-0.0774182776787407,-0.0298744464040489,0.0,3,5.970380983796936,-16.49366384,32.07414248,-52.10114191,0.01304136708,-0.08843055407,0.008999156641,0.08791999999999994,0
351,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0290755998784306,-0.077488721971442,-0.0299016297037796,0.0,2,29.824685381944807,397.3971607,-91.16072343,-23.31140369,-0.0102343676,0.05222734009,0.08658078822,0.08799999999999993,0
352,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0291020322419565,-0.0775591662641433,-0.0299288130035103,0.0,2,45.468731678241376,219.4238541,332.9177974,41.60314063,-0.111512065,-0.1264794366,-0.01073944655,0.08807999999999994,0
353,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0291284646054823,-0.0776296105568446,-0.029955996303241,0.0,3,8.506630983796937,36.75891583,-55.53429245,-36.33495984,0.06876992951,0.03496002419,0.04563888702,0.08815999999999989,0
354,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0291548969690082,-0.0777000548495459,-0.0299831796029717,0.0,3,22.37650945601916,-18.20615495,40.88258833,-48.90966695,0.05883323002,-0.0509973783199999,0.0490758175,0.0882399999999999,0
355,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.029181329332534,-0.0777704991422473,-0.0300103629027024,0.0,3,55.21185436342602,19.36558369,82.26835718000001,-3.3632636280000003,0.04976166318,-0.0888135912699999,0.0304111764899999,0.08831999999999997,0
356,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0292077616960599,-0.0778409434349486,-0.0300375462024331,0.0,3,9.454612465278696,23.15104406,12.81036455,-54.84783355,0.0269079877099999,-0.0804497753799999,0.03083874934,0.08839999999999996,0
357,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0292341940595857,-0.0779113877276499,-0.0300647295021638,0.0,3,9.391139085648788,-33.13557626,56.82358454,-36.84283571,0.08476467456,-0.02840105363,-0.0014281538939999,0.08847999999999993,0
358,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0292606264231115,-0.0779818320203512,-0.0300919128018945,0.0,2,73.0599434837961,152.0335762,-360.4867483,-69.18550191,0.04917295805,0.09645076684,-0.03089058874,0.0885599999999999,0
359,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0292870587866374,-0.0780522763130525,-0.0301190961016253,0.0,3,4.461709687500089,-26.90615352,68.49024129,-28.78185253,0.0475299698099999,-0.07354327704,-0.01490035317,0.08863999999999995,0
360,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0293134911501632,-0.0781227206057538,-0.030146279401356,0.0,2,572.1537745023146,315.6916263,234.2404066,-76.30386752999999,0.05200847306,-0.6561145035,0.0442756033099999,0.08871999999999992,0
361,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0293399235136891,-0.0781931648984551,-0.0301734627010867,0.0,1,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08879999999999993,1
362,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0293663558772149,-0.0782636091911564,-0.0302006460008174,0.0,1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888799999999999,1
363,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0293927882407408,-0.0783340534838577,-0.0302278293005481,0.0,2,68.36154880787073,-126.8608548,354.2346665,-104.2767594,0.06200516633,-0.2803863868,0.06894348094,0.08895999999999991,0
364,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0294192206042666,-0.0784044977765591,-0.0302550126002788,0.0,3,4.433686539352768,-77.47006041,41.13498997,6.353185095,0.07673879416,-0.03259936969,-0.02730867583,0.08903999999999997,0
365,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0294456529677925,-0.0784749420692604,-0.0302821959000095,0.0,3,67.76623630787073,26.77482476,78.03563579,-13.76816165,-0.1443724367,-0.02430567517,-0.02095546516,0.08911999999999998,0
366,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0294720853313183,-0.0785453863619617,-0.0303093791997402,0.0,2,702.7906738078705,276.8757162,-252.2447662,115.2715646,-0.126750376,0.2239656443,-0.0001539128969,0.08919999999999995,0
367,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0294985176948442,-0.078615830654663,-0.0303365624994709,0.0,2,11.307523344908324,-120.0967663,380.6784011,29.27977467,-0.02851513473,-0.0938982152,0.05920909041,0.08927999999999996,0
368,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.02952495005837,-0.0786862749473643,-0.0303637457992016,0.0,3,4.438504826389253,-60.027582810000006,62.578889870000005,1.149631882,0.06844320592,-0.0475021386999999,-0.0268989054,0.08935999999999993,0
369,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0295513824218959,-0.0787567192400656,-0.0303909290989323,0.0,3,4.4332953356482365,-77.4923851,40.76417539,7.565648933,0.0772072711299999,-0.03278283772,-0.0277557832,0.08943999999999992,0
370,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0295778147854217,-0.0788271635327669,-0.0304181123986631,0.0,1,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951999999999995,1
371,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0296042471489475,-0.0788976078254682,-0.0304452956983938,0.0,3,13.40329649305592,-20.19730878,-45.55828204,-46.64941432,0.0842349983,-0.02462434321,0.01541720601,0.08959999999999992,0
372,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0296306795124734,-0.0789680521181695,-0.0304724789981245,0.0,3,8.954693483797213,-12.34112716,7.418014786,-56.71726918,0.005078589194,-0.08568994238,0.01940449467,0.08967999999999991,0
373,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0296571118759992,-0.0790384964108708,-0.0304996622978552,0.0,3,5.922408761573887,-46.46837851,71.21708361,-7.661508274,0.07294865023,-0.04266786502,-0.0246093063,0.08975999999999988,0
374,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0296835442395251,-0.0791089407035722,-0.0305268455975859,0.0,3,26.15240297453685,-74.13576242,-19.86444633,29.2362074,0.05247558479,0.07563715632,0.009113734724,0.08983999999999998,0
375,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0297099766030509,-0.0791793849962735,-0.0305540288973166,0.0,3,10.882390243056472,49.50526173,25.80769554,-44.55571684,0.0441164859099999,-0.0774036892,0.02714918056,0.08991999999999994,0
376,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0297364089665768,-0.0792498292889748,-0.0305812121970473,0.0,3,8.372530289351664,-76.64786134,17.91687353,-27.05589423,0.08954836763,0.0111172871499999,-0.01334615344,0.08999999999999996,0
377,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0297628413301026,-0.0793202735816761,-0.030608395496778,0.0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09007999999999992,1
378,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0297892736936285,-0.0793907178743774,-0.0306355787965087,0.0,3,1.444948113426842,-39.77042626,-72.76628473,14.1481615,0.08357078379,0.001698933447,-0.03340481561,0.09015999999999993,0
379,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0298157060571543,-0.0794611621670787,-0.0306627620962394,0.0,3,1.4502420949080477,-65.01265271,48.70899869,21.36355666,0.07640951021,-0.03718105861,-0.0328122185,0.0902399999999999,0
380,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0298421384206802,-0.07953160645978,-0.0306899453959701,0.0,3,1.4810360763898052,2.325434931,79.00158148,-20.32752183,0.0207959078,-0.08500943183,-0.02217406849,0.0903199999999999,0
381,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.029868570784206,-0.0796020507524813,-0.0307171286957009,0.0,2,81.62183815972259,126.0933887,-377.3463023000001,39.23062638,0.07568317418,0.1002821211999999,-0.1049752123,0.09039999999999991,0
382,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0298950031477319,-0.0796724950451826,-0.0307443119954316,0.0,2,59.29600829861092,-301.2361542,-267.0738753,-30.90830739,0.1973078045999999,0.08171871604,-0.006526862488,0.09047999999999992,0
383,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0299214355112577,-0.079742939337884,-0.0307714952951623,0.0,2,38.32480922453795,-220.916233,310.0834997,100.1709648,-0.02413970089,-0.09637422389,0.0463319299099999,0.09055999999999997,0
384,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0299478678747835,-0.0798133836305853,-0.030798678594893,0.0,2,32.73673283564823,392.9769085,109.6050581,18.5486142,-0.05708442484,0.0294603417399999,-0.0335107282,0.09063999999999994,0
385,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0299743002383094,-0.0798838279232866,-0.0308258618946237,0.0,3,11.425176122685274,-4.745266479,31.47689088,-53.21656272999999,0.0354956194699999,-0.07933105356,0.01249625967,0.09071999999999997,0
386,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0300007326018352,-0.0799542722159879,-0.0308530451943544,0.0,3,23.5019376967599,-28.49141108,22.42123039,52.24259984,0.06969425227,0.0076113159949999,-0.05089790893,0.09079999999999992,0
387,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0300271649653611,-0.0800247165086892,-0.0308802284940851,0.0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09087999999999993,1
388,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0300535973288869,-0.0800951608013905,-0.0309074117938158,0.0,3,11.88923746527759,-43.88810551,36.45758558,-43.47290181,0.08916818132,-0.02280356872,0.0005653071676,0.0909599999999999,0
389,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0300800296924128,-0.0801656050940918,-0.0309345950935465,0.0,2,73.1540615393525,41.66702274,350.63444580000004,-142.49453400000002,0.1800218873,-0.4540927882,0.0958243196099999,0.09103999999999991,0
390,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0301064620559386,-0.0802360493867931,-0.0309617783932772,0.0,3,4.44220621527759,-26.24151451,80.65798324000001,-2.909440009,0.05533494701,-0.06393861708,-0.02791076253,0.09111999999999988,0
391,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0301328944194645,-0.0803064936794945,-0.0309889616930079,0.0,3,4.440087002315731,-32.4318516,78.64492819,0.3343317329,0.0591541165299999,-0.06016362695,-0.02874172776,0.09119999999999998,0
392,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0301593267829903,-0.0803769379721957,-0.0310161449927386,0.0,3,4.443024502315179,-25.22049606,80.87743384000001,-3.741592938,0.05441170668,-0.06498999375,-0.02773142136,0.09127999999999986,0
393,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0301857591465162,-0.0804473822648971,-0.0310433282924694,0.0,3,4.421772187499813,-77.27500749,-30.186400010000003,20.31885131,0.0853188944599999,-0.003733994536,-0.0317978070699999,0.09136,0
394,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.030212191510042,-0.0805178265575984,-0.0310705115922001,0.0,2,8.47981501157499,-379.1244952,-123.8592303,65.35694894,0.1077369557,-0.01865136208,-0.04840865698,0.09143999999999997,0
395,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0302386238735679,-0.0805882708502997,-0.0310976948919308,0.0,3,8.441477048610922,25.67772018,20.5263851,-53.27362545,-0.0033609956749999,-0.09279250137,0.0104765994,0.09151999999999996,0
396,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0302650562370937,-0.080658715143001,-0.0311248781916615,0.0,3,133.75262288194426,85.87110446999999,22.59662221,4.934641069,0.004840111443,-0.08587967428,-0.09302876896,0.09159999999999995,0
397,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0302914886006195,-0.0807291594357023,-0.0311520614913922,0.0,3,4.484731678241105,14.89456214,34.349938550000005,-51.63952756,-0.0122926499599999,-0.09340945653,0.003217167517,0.09167999999999991,0
398,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0303179209641454,-0.0807996037284036,-0.0311792447911229,0.0,2,14.978178437499812,-362.2129668,-185.3896412,-11.58493612,0.1479142154,0.06444536363,-0.07681313556,0.09175999999999991,0
399,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0303443533276712,-0.0808700480211049,-0.0312064280908536,0.0,2,135.76946200231575,-180.7608038,-347.65683729999995,67.4365062,0.1574643284,0.1605649452999999,0.08948880127,0.09183999999999988,0
400,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0303707856911971,-0.0809404923138062,-0.0312336113905843,0.0,3,17.241779131944533,33.90818403,60.59862601,33.59274219,0.04005920534,-0.005180896924,-0.08339280303,0.0919199999999999,0
401,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0303972180547229,-0.0810109366065076,-0.031260794690315,0.0,3,52.19958121527814,70.36473348,33.27925875,27.29012879,-0.027838228,-0.06831432816,-0.0702665719,0.09199999999999994,0
